"emp_no","first_name","last_name","title","from_date","to_date"
456637,"Ebbe","Uhrik","Engineer","1996-03-10","9999-01-01"
456656,"Cheong","Shiratori","Engineer","1997-11-25","9999-01-01"
456667,"Mototsugu","Loncour","Staff","1995-01-18","9999-01-01"
456670,"Shuzo","Conti","Staff","1996-04-03","9999-01-01"
456673,"Rildo","Ertl","Assistant Engineer","1999-11-01","9999-01-01"
456684,"Tianruo","Geffroy","Staff","1996-12-13","9999-01-01"
456691,"Zine","Unno","Staff","1996-05-26","9999-01-01"
456707,"Kersti","Kalafatis","Staff","1998-11-22","9999-01-01"
456710,"Guttorm","Narwekar","Senior Engineer","1997-03-29","9999-01-01"
456720,"Toshimo","Roccetti","Senior Engineer","1997-12-18","9999-01-01"
456758,"Somnath","Orlowski","Staff","1999-10-08","9999-01-01"
456780,"Gianluca","Birsak","Engineer","1997-06-04","9999-01-01"
456782,"Chandrasekaran","Vuskovic","Engineer","1995-11-04","9999-01-01"
456804,"Uinam","Bale","Staff","1996-10-08","9999-01-01"
456819,"Gilbert","Ohori","Staff","1996-12-20","9999-01-01"
456821,"Yuchang","Hanratty","Engineer","1997-10-10","9999-01-01"
456829,"Subhankar","Ferretti","Staff","1997-12-16","9999-01-01"
456837,"Magy","Anily","Staff","1997-07-23","9999-01-01"
456839,"Leszek","Claffy","Engineer","1999-11-28","9999-01-01"
456847,"Nectarios","Collette","Engineer","1998-05-18","9999-01-01"
456848,"Maria","Meszaros","Engineer","1996-03-29","9999-01-01"
456850,"Lubomir","Nitta","Senior Engineer","1997-09-25","9999-01-01"
456857,"Manton","Perng","Engineer","2000-01-07","9999-01-01"
456917,"Udo","Marrevee","Engineer","1995-02-23","2002-02-23"
456917,"Udo","Marrevee","Senior Engineer","2002-02-23","9999-01-01"
456944,"True","Trogemann","Engineer","1995-10-01","2000-09-30"
456944,"True","Trogemann","Senior Engineer","2000-09-30","9999-01-01"
456946,"Gila","Baer","Senior Staff","1997-01-19","9999-01-01"
456952,"Xianlong","Potthoff","Senior Staff","2001-10-21","9999-01-01"
456952,"Xianlong","Potthoff","Staff","1995-10-22","2001-10-21"
456956,"Tokuyasu","Crouzet","Engineer","1997-05-11","2002-05-11"
456956,"Tokuyasu","Crouzet","Senior Engineer","2002-05-11","9999-01-01"
456962,"Shimshon","Simkin","Senior Engineer","1996-08-08","9999-01-01"
456977,"Kitty","Demke","Staff","1997-05-26","9999-01-01"
456981,"Ennio","Vrecion","Senior Staff","2000-08-12","9999-01-01"
456981,"Ennio","Vrecion","Staff","1995-08-13","2000-08-12"
456992,"Duro","Oberman","Engineer","1997-06-09","9999-01-01"
456996,"Shir","Simmel","Staff","1998-08-25","9999-01-01"
457003,"Fumino","Peltason","Staff","1998-08-24","9999-01-01"
457030,"Thanasis","Constantine","Staff","1995-02-13","9999-01-01"
457031,"Fei","Guting","Engineer","1997-02-27","2002-02-27"
457031,"Fei","Guting","Senior Engineer","2002-02-27","9999-01-01"
457035,"Vivian","Rande","Staff","1998-10-14","9999-01-01"
457053,"Torsten","Smeets","Senior Engineer","1997-11-27","9999-01-01"
457055,"Shirish","Mitsuhashi","Staff","1997-10-06","9999-01-01"
457105,"Dzung","Gaughan","Technique Leader","1996-05-15","9999-01-01"
457111,"Kazuhito","Rotem","Engineer","1999-02-20","9999-01-01"
457118,"Richard","Bhattacharjee","Staff","1996-09-18","9999-01-01"
457140,"Shahid","Zykh","Senior Staff","1998-09-23","9999-01-01"
457142,"Perry","Munro","Engineer","1998-11-30","9999-01-01"
457152,"Fai","Beutelspacher","Senior Engineer","1998-05-04","9999-01-01"
457154,"Diederik","Kitai","Staff","1997-11-18","9999-01-01"
457168,"Keung","Itschner","Senior Staff","2002-01-07","9999-01-01"
457168,"Keung","Itschner","Staff","1996-01-08","2002-01-07"
457169,"Yefim","Kading","Engineer","1995-06-05","2001-06-04"
457169,"Yefim","Kading","Senior Engineer","2001-06-04","9999-01-01"
457170,"Bingning","Morrow","Senior Engineer","1997-03-09","9999-01-01"
457172,"Magdalena","Walstra","Engineer","1998-06-21","9999-01-01"
457176,"Sadegh","Gini","Engineer","1996-08-22","9999-01-01"
457179,"Jianwen","Baar","Staff","1998-03-28","9999-01-01"
457182,"Manibrata","Merli","Engineer","1997-09-29","9999-01-01"
457183,"Stamatina","Sooriamurthi","Engineer","2000-01-10","9999-01-01"
457197,"Michaela","Schwartzburd","Engineer","1997-11-02","9999-01-01"
457199,"Cathie","Matteis","Senior Staff","1999-05-14","9999-01-01"
457203,"Hailing","Avouris","Engineer","1999-07-14","9999-01-01"
457208,"Larisa","Marletta","Staff","1997-10-28","9999-01-01"
457211,"Teruyuki","Etalle","Engineer","1996-06-19","9999-01-01"
457234,"Tamiya","Munoz","Senior Staff","1997-07-05","9999-01-01"
457264,"Vugranam","Rikino","Engineer","1998-12-07","9999-01-01"
457274,"Yurij","Marakhovsky","Engineer","1995-12-18","9999-01-01"
457287,"Morrie","Copas","Engineer","1995-08-16","9999-01-01"
457288,"Ranan","Brodie","Engineer","1997-09-01","9999-01-01"
457314,"Sadun","Diderrich","Engineer","1995-02-08","9999-01-01"
457320,"Domenico","Ghandeharizadeh","Engineer","1999-03-30","9999-01-01"
457337,"Xumin","Beidas","Technique Leader","1995-04-27","9999-01-01"
457350,"Kristof","Zweizig","Senior Engineer","2000-01-17","9999-01-01"
457361,"Iara","Kaiser","Senior Staff","1995-09-24","9999-01-01"
457363,"Rimli","Bennis","Senior Staff","1997-10-25","9999-01-01"
457368,"Fai","Maksimenko","Engineer","1999-11-25","9999-01-01"
457370,"Magy","Milicia","Engineer","1995-08-15","2000-08-14"
457370,"Magy","Milicia","Senior Engineer","2000-08-14","9999-01-01"
457375,"Tadahiro","Reeker","Technique Leader","1995-12-08","9999-01-01"
457380,"Mostafa","Fujisawa","Senior Staff","2002-04-19","9999-01-01"
457380,"Mostafa","Fujisawa","Staff","1996-04-19","2002-04-19"
457381,"Lorien","Haumacher","Engineer","1998-06-07","9999-01-01"
457386,"Gilbert","Jarecki","Staff","1995-11-28","9999-01-01"
457395,"Jianhao","Sommen","Senior Engineer","1996-05-21","9999-01-01"
457403,"Anneli","Hofstetter","Senior Staff","1998-06-19","9999-01-01"
457415,"Gaurav","Mateescu","Engineer","1997-08-07","9999-01-01"
457429,"Satosi","Kavvadias","Senior Staff","2001-09-14","9999-01-01"
457429,"Satosi","Kavvadias","Staff","1996-09-14","2001-09-14"
457440,"Basil","Demeyer","Technique Leader","1997-06-08","9999-01-01"
457460,"Sumant","Stanfel","Engineer","1995-03-09","9999-01-01"
457463,"Kristin","Seuren","Senior Staff","2002-01-17","9999-01-01"
457463,"Kristin","Seuren","Staff","1997-01-17","2002-01-17"
457465,"Ger","Rissanen","Engineer","1998-10-25","9999-01-01"
457469,"Mary","Weedman","Engineer","1996-11-21","2001-11-21"
457469,"Mary","Weedman","Senior Engineer","2001-11-21","9999-01-01"
457484,"Sushant","Kaminger","Engineer","1999-03-14","9999-01-01"
457502,"Carrsten","Ratzlaff","Senior Engineer","1998-03-06","9999-01-01"
457506,"Trygve","Foong","Senior Engineer","1995-02-24","9999-01-01"
457512,"Ingemar","Hennebert","Staff","1997-12-25","9999-01-01"
457517,"Ute","Tiemann","Staff","1997-01-13","9999-01-01"
457529,"Rutger","Brodal","Staff","1997-11-08","9999-01-01"
457557,"Ranga","Boudaillier","Engineer","1999-06-23","9999-01-01"
457566,"Tuval","Salverda","Engineer","1998-09-11","9999-01-01"
457579,"Filipp","Gluchowski","Staff","1995-04-17","9999-01-01"
457593,"Marjo","Facello","Engineer","1995-08-05","9999-01-01"
457613,"Mitchel","Camarinopoulos","Engineer","1997-03-14","9999-01-01"
457621,"Duro","Stemann","Staff","1998-06-05","9999-01-01"
457630,"Weiwu","Zumaque","Technique Leader","1995-06-16","9999-01-01"
457671,"Yannik","Nyanchama","Assistant Engineer","1995-01-21","2000-01-21"
457671,"Yannik","Nyanchama","Engineer","2000-01-21","9999-01-01"
457680,"Shaz","Stamatiou","Senior Staff","1996-12-15","9999-01-01"
457691,"Vitaly","Przulj","Engineer","1995-08-27","9999-01-01"
457695,"Gao","Pocchiola","Engineer","1996-06-13","2002-06-13"
457695,"Gao","Pocchiola","Senior Engineer","2002-06-13","9999-01-01"
457703,"Perla","Krichel","Senior Staff","2000-12-19","9999-01-01"
457703,"Perla","Krichel","Staff","1995-12-20","2000-12-19"
457715,"Wayne","Randi","Senior Engineer","1997-06-12","9999-01-01"
457724,"Yonghong","Nivat","Engineer","1999-11-15","9999-01-01"
457730,"Mariangiola","Przulj","Engineer","1995-09-27","2001-09-26"
457730,"Mariangiola","Przulj","Senior Engineer","2001-09-26","9999-01-01"
457786,"Turgut","Codenie","Engineer","1995-12-10","9999-01-01"
457797,"Haldun","Vesel","Staff","1998-08-09","9999-01-01"
457814,"Heejo","Openshaw","Staff","1999-02-06","9999-01-01"
457821,"Otmar","Codenie","Senior Staff","1997-01-17","9999-01-01"
457826,"Leah","Muniz","Engineer","1995-10-25","9999-01-01"
457827,"Alper","Jiang","Senior Engineer","1996-03-26","9999-01-01"
457829,"Hidefumi","Cronan","Senior Engineer","1999-09-28","9999-01-01"
457868,"Adin","Egerstedt","Senior Engineer","1998-09-18","9999-01-01"
457876,"Toshimori","Schmezko","Senior Engineer","1995-10-31","9999-01-01"
457892,"Sven","Nitto","Engineer","1999-05-24","9999-01-01"
457899,"Martien","Apsitis","Engineer","1995-11-26","9999-01-01"
457906,"Mona","Ramaiah","Engineer","1998-12-26","9999-01-01"
457912,"Wojceich","DiGiano","Staff","1996-06-19","9999-01-01"
457919,"Takanari","Kawashimo","Engineer","1998-03-13","9999-01-01"
457920,"Remzi","Shiratori","Staff","1998-08-30","9999-01-01"
457927,"Kien","Lamma","Engineer","1995-08-18","9999-01-01"
457955,"Mitchel","Staudhammer","Senior Staff","1995-10-07","9999-01-01"
457999,"Eben","Waeselynck","Assistant Engineer","1999-06-27","9999-01-01"
458008,"Itzchak","Lowrie","Senior Engineer","1999-10-05","9999-01-01"
458041,"Moty","Baig","Senior Staff","1998-05-07","9999-01-01"
458043,"Tsutomu","Braunmuhl","Engineer","1997-02-06","9999-01-01"
458061,"Jacopo","Soicher","Staff","1998-06-20","9999-01-01"
458067,"Spyrose","Kroha","Engineer","1997-03-31","2002-03-31"
458067,"Spyrose","Kroha","Senior Engineer","2002-03-31","9999-01-01"
458070,"Inderjeet","Edelhoff","Senior Staff","1998-04-14","9999-01-01"
458083,"Tse","Shackel","Engineer","1997-08-10","9999-01-01"
458097,"Unal","Jiang","Senior Engineer","1999-01-14","9999-01-01"
458107,"Denis","Schwabacher","Staff","1997-04-25","9999-01-01"
458111,"Florian","Tramer","Engineer","1999-11-07","9999-01-01"
458116,"Shigeu","Lung","Assistant Engineer","1996-10-23","9999-01-01"
458117,"Stepehn","Eastman","Senior Staff","1995-09-08","9999-01-01"
458136,"Kotesh","Perng","Senior Staff","1996-04-09","9999-01-01"
458142,"Toshimo","Chenney","Senior Engineer","1995-08-22","9999-01-01"
458154,"Jongsuk","Cochrane","Assistant Engineer","2000-01-15","9999-01-01"
458157,"Matt","Lakshmanan","Staff","1999-09-07","9999-01-01"
458166,"Arun","Vieth","Engineer","1996-06-24","9999-01-01"
458168,"Mahendra","Bolotov","Technique Leader","1999-09-20","9999-01-01"
458173,"Janalee","Mandell","Engineer","1997-10-22","9999-01-01"
458176,"Mahmut","Hellwagner","Senior Engineer","1999-11-14","9999-01-01"
458180,"Sorina","Junet","Engineer","1998-06-14","9999-01-01"
458186,"Nechama","Schrift","Technique Leader","1996-03-30","9999-01-01"
458191,"George","Atchley","Staff","1997-07-02","9999-01-01"
458205,"Radhia","Anick","Engineer","1997-05-26","9999-01-01"
458206,"Becky","Lalonde","Senior Engineer","1997-03-05","9999-01-01"
458212,"Sedat","Pell","Engineer","1997-04-15","9999-01-01"
458220,"Harjit","Schwartzburd","Engineer","1999-07-26","9999-01-01"
458229,"Kagan","Bauknecht","Staff","1997-11-29","9999-01-01"
458245,"Alagu","Siepmann","Staff","1997-12-19","9999-01-01"
458271,"Boalin","Baalen","Assistant Engineer","1995-10-18","2000-10-17"
458271,"Boalin","Baalen","Engineer","2000-10-17","9999-01-01"
458278,"Toong","Lichtman","Staff","1998-02-01","9999-01-01"
458291,"Zissis","Rabejac","Senior Staff","1995-10-06","9999-01-01"
458292,"Guiseppe","Landherr","Senior Engineer","1996-09-25","9999-01-01"
458299,"Masaru","Vadhan","Senior Staff","2001-08-03","9999-01-01"
458299,"Masaru","Vadhan","Staff","1996-08-03","2001-08-03"
458302,"Poorav","Esposito","Staff","1998-10-05","9999-01-01"
458308,"Iara","Jahnichen","Senior Staff","1997-06-18","9999-01-01"
458309,"Yucai","Luff","Engineer","1995-06-21","9999-01-01"
458312,"Ohad","Krichel","Engineer","1999-09-01","9999-01-01"
458319,"Girolamo","Farrel","Senior Engineer","1997-02-06","9999-01-01"
458322,"Chandrasekaran","Benzaken","Staff","1998-01-27","9999-01-01"
458323,"Huan","Piazza","Staff","1998-09-12","9999-01-01"
458331,"Marlo","Thiran","Engineer","1999-07-21","9999-01-01"
458336,"Chikako","Gopalakrishnan","Engineer","1996-02-01","9999-01-01"
458340,"Olivera","Henders","Staff","1997-12-15","9999-01-01"
458388,"Kenton","Perna","Staff","1998-07-30","9999-01-01"
458393,"Hugo","Basawa","Engineer","1997-08-12","9999-01-01"
458406,"Khatoun","Curless","Engineer","1996-10-29","9999-01-01"
458407,"Moheb","Monarch","Technique Leader","1997-07-11","9999-01-01"
458411,"Huiqun","Gurbaxani","Engineer","1997-07-17","2002-07-17"
458411,"Huiqun","Gurbaxani","Senior Engineer","2002-07-17","9999-01-01"
458424,"Jiong","Brendel","Senior Staff","1995-09-03","9999-01-01"
458435,"Kwok","Sanella","Engineer","1997-04-24","9999-01-01"
458447,"Lillian","Copas","Technique Leader","1995-09-28","9999-01-01"
458451,"Xiadong","Beznosov","Engineer","1996-01-20","2001-01-19"
458451,"Xiadong","Beznosov","Senior Engineer","2001-01-19","9999-01-01"
458453,"Kwangjo","Vrecion","Staff","1997-01-10","9999-01-01"
458471,"Aimee","Assaf","Senior Engineer","1997-01-15","9999-01-01"
458487,"Duke","Lunt","Engineer","1996-06-25","2002-06-25"
458487,"Duke","Lunt","Senior Engineer","2002-06-25","9999-01-01"
458489,"Fei","Eiter","Senior Engineer","1999-10-22","9999-01-01"
458522,"Hyuckchul","Taneja","Senior Engineer","1999-03-31","9999-01-01"
458527,"Khaled","Kavraki","Engineer","1996-05-02","9999-01-01"
458554,"Arvind","Yeung","Senior Engineer","1995-09-10","9999-01-01"
458567,"Vasilis","Demian","Staff","1995-07-26","9999-01-01"
458568,"Monique","Flanders","Assistant Engineer","1999-01-17","9999-01-01"
458579,"Aluzio","Rajaraman","Assistant Engineer","1995-10-14","2001-10-13"
458579,"Aluzio","Rajaraman","Engineer","2001-10-13","9999-01-01"
458583,"Licheng","Karner","Senior Staff","1996-09-22","9999-01-01"
458590,"Xuedong","Hempstead","Engineer","1997-02-08","9999-01-01"
458599,"Adam","Rossi","Senior Staff","1999-04-19","9999-01-01"
458603,"Zito","Ponthieu","Staff","1995-02-24","9999-01-01"
458606,"Gennady","Guting","Engineer","1998-11-08","9999-01-01"
458610,"Hideo","Ibel","Senior Engineer","1997-12-10","9999-01-01"
458611,"Mikhail","Lemarechal","Senior Staff","2000-01-29","9999-01-01"
458616,"Jagoda","Hiltgen","Engineer","1995-01-30","2000-01-30"
458616,"Jagoda","Hiltgen","Senior Engineer","2000-01-30","9999-01-01"
458631,"Tremaine","Basart","Engineer","1999-08-05","9999-01-01"
458641,"Adit","Kaelbling","Technique Leader","1997-03-29","9999-01-01"
458656,"Uli","Swiler","Staff","1995-01-24","9999-01-01"
458672,"Lunjin","Chvatal","Engineer","1999-01-01","9999-01-01"
458674,"Toshimo","Azevdeo","Senior Staff","1997-04-29","9999-01-01"
458686,"Adam","Danecki","Staff","1999-09-10","9999-01-01"
458692,"Shuzo","Ariola","Engineer","1998-10-01","9999-01-01"
458701,"Shigeu","Taubenfeld","Engineer","1998-02-23","9999-01-01"
458713,"Xiadong","Stroustrup","Engineer","1998-09-25","9999-01-01"
458740,"Harngdar","Brender","Staff","1999-12-08","9999-01-01"
458747,"Ymte","Valette","Staff","1997-09-21","9999-01-01"
458751,"Rasiah","Dusink","Staff","1995-10-20","9999-01-01"
458765,"Faiza","Feldhoffer","Staff","1995-05-18","9999-01-01"
458772,"Vesna","Bergere","Senior Staff","1997-03-22","9999-01-01"
458774,"Mircea","Fujisawa","Assistant Engineer","1999-08-31","9999-01-01"
458791,"Shan","Marletta","Staff","1999-10-02","9999-01-01"
458794,"Divier","Haumacher","Staff","1996-04-07","9999-01-01"
458796,"Geoff","Ranka","Engineer","1998-04-08","9999-01-01"
458801,"Stein","Boreale","Assistant Engineer","1995-01-15","9999-01-01"
458803,"Kirk","Brookman","Engineer","1997-11-15","9999-01-01"
458804,"Chinhyun","Nitsche","Senior Staff","2001-11-15","9999-01-01"
458804,"Chinhyun","Nitsche","Staff","1995-11-16","2001-11-15"
458808,"Xinglin","Warwick","Engineer","1997-10-01","9999-01-01"
458811,"Make","Speek","Senior Engineer","1998-11-18","9999-01-01"
458824,"Sedat","Peron","Engineer","1995-03-20","2001-03-19"
458824,"Sedat","Peron","Senior Engineer","2001-03-19","9999-01-01"
458834,"Toong","Couchot","Engineer","1999-01-06","9999-01-01"
458848,"Shuji","Rajala","Engineer","1998-04-21","9999-01-01"
458855,"Steen","Gaughan","Engineer","1999-08-28","9999-01-01"
458856,"Renee","Benzaken","Staff","1995-05-26","9999-01-01"
458867,"Sanjiv","Aamodt","Engineer","1995-01-31","2001-01-30"
458867,"Sanjiv","Aamodt","Senior Engineer","2001-01-30","9999-01-01"
458884,"Takahira","Kenevan","Senior Staff","2002-03-19","9999-01-01"
458884,"Takahira","Kenevan","Staff","1995-03-19","2002-03-19"
458900,"Selwyn","Rando","Engineer","1996-07-13","2002-07-13"
458900,"Selwyn","Rando","Senior Engineer","2002-07-13","9999-01-01"
458907,"Nishit","DiGiano","Staff","1997-06-11","9999-01-01"
458917,"Yuqun","Schurmann","Staff","1999-01-18","9999-01-01"
458926,"Haldon","Fritzsche","Engineer","1995-07-16","2000-07-15"
458926,"Haldon","Fritzsche","Senior Engineer","2000-07-15","9999-01-01"
458938,"Remco","Llado","Staff","1999-01-20","9999-01-01"
458943,"Adil","Aseltine","Staff","1998-01-15","9999-01-01"
458954,"Kien","Goldhammer","Staff","1995-08-29","9999-01-01"
458958,"Garnet","Krohm","Staff","1998-10-01","9999-01-01"
458974,"Jordanka","Kavvadias","Staff","1996-09-03","9999-01-01"
458979,"Sungwon","Basagni","Engineer","1996-01-07","2002-01-06"
458979,"Sungwon","Basagni","Senior Engineer","2002-01-06","9999-01-01"
459011,"Eberhardt","Speckmann","Engineer","1999-11-30","9999-01-01"
459058,"Xudong","Sooriamurthi","Engineer","1998-02-27","9999-01-01"
459072,"Chuanyi","Lieberherr","Staff","1996-12-26","9999-01-01"
459096,"Mingdong","Syang","Staff","1996-02-09","9999-01-01"
459112,"Masasuke","Perko","Engineer","1998-08-21","9999-01-01"
459114,"Margo","Talmon","Staff","1997-06-06","9999-01-01"
459121,"Make","Honglei","Engineer","1998-01-10","9999-01-01"
459131,"Dinah","Bennis","Staff","1999-01-02","9999-01-01"
459138,"Insup","Selvestrel","Technique Leader","1995-10-05","9999-01-01"
459146,"Kellie","Moffat","Senior Staff","2000-03-27","9999-01-01"
459146,"Kellie","Moffat","Staff","1995-03-28","2000-03-27"
459161,"Prodip","Provine","Staff","1996-01-10","9999-01-01"
459167,"Subbu","Olano","Staff","1997-01-16","9999-01-01"
459169,"Adel","Penz","Senior Staff","1997-01-01","9999-01-01"
459175,"Adib","Ramalingam","Engineer","1996-10-28","9999-01-01"
459213,"Shay","Cronan","Staff","1995-09-19","9999-01-01"
459235,"Rafael","Krichel","Staff","1997-01-08","9999-01-01"
459238,"Gully","Chappelet","Senior Staff","1999-08-03","9999-01-01"
459277,"Behnaam","Wiegley","Engineer","1995-01-16","2001-01-15"
459277,"Behnaam","Wiegley","Senior Engineer","2001-01-15","9999-01-01"
459280,"Ramachenga","Remmers","Senior Staff","2002-02-12","9999-01-01"
459280,"Ramachenga","Remmers","Staff","1995-02-12","2002-02-12"
459284,"Jinpo","Demian","Staff","1997-02-01","9999-01-01"
459293,"Manu","Murillo","Engineer","1998-03-15","9999-01-01"
459335,"Dante","Jakobus","Engineer","1998-06-03","9999-01-01"
459344,"Ferdinand","Impagliazzo","Staff","1997-12-22","9999-01-01"
